dataset	dataset_label	k	method	kmer_count	component	compressor	compression_setting	size_bytes	bits_per_kmer
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	15	joint-70	6634375	superstring	geco3	basic	1858530	2.2410912859161565
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	15	joint-70	6634375	mask	geco3	max	13021	0.015701252943947246
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	15	joint-70	6634375	superstring	geco3	max	1738856	2.0967834950541686
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	15	joint-70	6634375	mask	xz	basic	21720	0.02619086198775318
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	15	joint-70	6634375	superstring	xz	basic	2103300	2.5362449364107396
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	15	joint-70	6634375	mask	xz	max	11920	0.01437362223268959
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	15	joint-70	6634375	superstring	xz	max	2102556	2.5353477908619877
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	15	matchtigs	6634375	mask	geco3	basic	73683	0.08884996702779087
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	15	matchtigs	6634375	superstring	geco3	basic	1956955	2.3597761658031087
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	15	matchtigs	6634375	mask	geco3	max	70173	0.08461746585021196
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	15	matchtigs	6634375	superstring	geco3	max	1905515	2.2977477154969383
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	15	matchtigs	6634375	mask	xz	basic	78664	0.09485626000942063
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	15	matchtigs	6634375	superstring	xz	basic	2069884	2.495950560527555
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	15	matchtigs	6634375	mask	xz	max	72541	0.08747289684408856
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	15	matchtigs	6634375	superstring	xz	max	2070756	2.4970020536975976
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	21	eulertigs	7908092	mask	geco3	basic	193893	0.19614642824084494
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	21	eulertigs	7908092	superstring	geco3	basic	2367695	2.3952123976301745
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	21	eulertigs	7908092	mask	geco3	max	127340	0.12881994797227952
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	21	eulertigs	7908092	superstring	geco3	max	2138628	2.163483176472909
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	21	eulertigs	7908092	mask	xz	basic	126464	0.1279337670831346
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	21	eulertigs	7908092	superstring	xz	basic	2449492	2.477960043965093
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	21	eulertigs	7908092	mask	xz	max	125825	0.12728734061262817
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	21	eulertigs	7908092	superstring	xz	max	2451392	2.4798821258022796
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	21	greedy-maxone	7908092	mask	geco3	basic	141848	0.14349656023222795
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	21	greedy-maxone	7908092	superstring	geco3	basic	1917290	1.9395727819049147
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	21	greedy-maxone	7908092	mask	geco3	max	141031	0.14267006504223775
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	21	greedy-maxone	7908092	superstring	geco3	max	1666888	1.686260604960084
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	21	greedy-maxone	7908092	mask	xz	basic	208168	0.21058733257023313
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	21	greedy-maxone	7908092	superstring	xz	basic	1976572	1.999543758469173
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	21	greedy-maxone	7908092	mask	xz	max	143429	0.14509593464517104
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	21	greedy-maxone	7908092	superstring	xz	max	1978068	2.0010571450104524
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	21	greedy-minrun	7908092	mask	geco3	basic	141576	0.1432213990429044
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	21	greedy-minrun	7908092	superstring	geco3	basic	1917290	1.9395727819049147
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	21	greedy-minrun	7908092	mask	geco3	max	140822	0.14245863604014722
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	21	greedy-minrun	7908092	superstring	geco3	max	1666888	1.686260604960084
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	21	greedy-minrun	7908092	mask	xz	basic	207848	0.21026361352397013
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	21	greedy-minrun	7908092	superstring	xz	basic	1976572	1.999543758469173
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	21	greedy-minrun	7908092	mask	xz	max	143229	0.1448936102412567
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	21	greedy-minrun	7908092	superstring	xz	max	1978068	2.0010571450104524
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	21	joint-1	7908092	mask	geco3	basic	139920	0.14154615297849343
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	21	joint-1	7908092	superstring	geco3	basic	1909939	1.932136348439042
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	21	joint-1	7908092	mask	geco3	max	136562	0.13814912623677114
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	21	joint-1	7908092	superstring	geco3	max	1655335	1.6745733357679704
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	21	joint-1	7908092	mask	xz	basic	204212	0.20658535586080687
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	21	joint-1	7908092	superstring	xz	basic	1971112	1.9940203022423109
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	21	joint-1	7908092	mask	xz	max	139016	0.14063164667280048
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	21	joint-1	7908092	superstring	xz	max	1972532	1.9954568055101027
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	21	joint-250	7908092	mask	geco3	basic	27994	0.028319346815894403
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	21	joint-250	7908092	superstring	geco3	basic	1967908	1.9907790652916026
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	21	joint-250	7908092	mask	geco3	max	25077	0.025368445384803314
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	21	joint-250	7908092	superstring	geco3	max	1407337	1.4236930981581903
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	21	joint-250	7908092	mask	xz	basic	43772	0.04428071904069907
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	21	joint-250	7908092	superstring	xz	basic	2060368	2.084313637221216
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	21	joint-250	7908092	mask	xz	max	24615	0.024901076011761118
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	21	joint-250	7908092	superstring	xz	max	2058300	2.0822216028847413
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	21	joint-30	7908092	mask	geco3	basic	84330	0.08531008491049422
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	21	joint-30	7908092	superstring	geco3	basic	1879809	1.901656176989342
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	21	joint-30	7908092	mask	geco3	max	82109	0.08306327240502513
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	21	joint-30	7908092	superstring	geco3	max	1533991	1.5518190734250437
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	21	joint-30	7908092	mask	xz	basic	137536	0.13913444608383413
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	21	joint-30	7908092	superstring	xz	basic	1939696	1.9622391848754415
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	21	joint-30	7908092	mask	xz	max	81881	0.08283262258456275
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	21	joint-30	7908092	superstring	xz	max	1941280	1.9638415941544434
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	21	joint-400	7908092	mask	geco3	basic	18311	0.018523810800380167
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	21	joint-400	7908092	superstring	geco3	basic	2011479	2.0348564483063676
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	21	joint-400	7908092	mask	geco3	max	19153	0.019375596540859668
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	21	joint-400	7908092	superstring	geco3	max	1400975	1.4172571588696743
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	21	joint-400	7908092	mask	xz	basic	31856	0.03222623105548089
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	21	joint-400	7908092	superstring	xz	basic	2103836	2.128286823167965
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	21	joint-400	7908092	mask	xz	max	17400	0.01760222314055021
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	21	joint-400	7908092	superstring	xz	max	2098628	2.1230182956900348
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	21	joint-7	7908092	mask	geco3	basic	121802	0.12321758522789063
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	21	joint-7	7908092	superstring	geco3	basic	1893612	1.9156195957254922
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	21	joint-7	7908092	mask	geco3	max	119448	0.12083622699381848
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	21	joint-7	7908092	superstring	geco3	max	1620716	1.6395519930724125
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	21	joint-7	7908092	mask	xz	basic	184536	0.18668068100371113
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	21	joint-7	7908092	superstring	xz	basic	1951984	1.9746699962519405
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	21	joint-7	7908092	mask	xz	max	120552	0.12195305770342581
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	21	joint-7	7908092	superstring	xz	max	1954608	1.977324492431297
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	21	joint-70	7908092	mask	geco3	basic	72377	0.07321816691055187
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	21	joint-70	7908092	superstring	geco3	basic	1893493	1.9154992127051633
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	21	joint-70	7908092	mask	geco3	max	54254	0.054884541049851215
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	21	joint-70	7908092	superstring	geco3	max	1467720	1.4847778705659975
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	21	joint-70	7908092	mask	xz	basic	95580	0.09669083263067754
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	21	joint-70	7908092	superstring	xz	basic	1963988	1.986813506974881
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	21	joint-70	7908092	mask	xz	max	54437	0.05506966787943286
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	21	joint-70	7908092	superstring	xz	max	1963652	1.9864736019763047
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	21	matchtigs	7908092	mask	geco3	basic	105905	0.1071358299827569
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	21	matchtigs	7908092	superstring	geco3	basic	2063852	2.0878381283374043
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	21	matchtigs	7908092	mask	geco3	max	78343	0.07925350387931754
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	21	matchtigs	7908092	superstring	geco3	max	1764180	1.7846833344882684
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	21	matchtigs	7908092	mask	xz	basic	81712	0.0826616584632551
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	21	matchtigs	7908092	superstring	xz	basic	2107472	2.1319650808311286
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	21	matchtigs	7908092	mask	xz	max	77657	0.07855953117389125
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	21	matchtigs	7908092	superstring	xz	max	2108620	2.133126422909597
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	31	eulertigs	9621316	mask	geco3	basic	230730	0.1918490152490574
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	31	eulertigs	9621316	superstring	geco3	basic	2535030	2.10784470648298
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	31	eulertigs	9621316	mask	geco3	max	225656	0.18763004977697437
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	31	eulertigs	9621316	superstring	geco3	max	2178728	1.8115841949271805
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	31	eulertigs	9621316	mask	xz	basic	134280	0.11165208584771563
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	31	eulertigs	9621316	superstring	xz	basic	2720576	2.2621238092585254
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	31	eulertigs	9621316	mask	xz	max	132141	0.1098735349717232
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	31	eulertigs	9621316	superstring	xz	max	2723928	2.2649109539692907
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	31	greedy-maxone	9621316	mask	geco3	basic	128998	0.1072601710618381
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	31	greedy-maxone	9621316	superstring	geco3	basic	2015966	1.6762496939088167
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	31	greedy-maxone	9621316	mask	geco3	max	127323	0.1058674301935411
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	31	greedy-maxone	9621316	superstring	geco3	max	1648187	1.3704462050721544
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	31	greedy-maxone	9621316	mask	xz	basic	207292	0.17236062093792576
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	31	greedy-maxone	9621316	superstring	xz	basic	2155248	1.7920608781584557
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	31	greedy-maxone	9621316	mask	xz	max	125894	0.10467923514828949
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	31	greedy-maxone	9621316	superstring	xz	max	2158276	1.7945786210535024
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	31	greedy-minrun	9621316	mask	geco3	basic	128846	0.10713378502483444
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	31	greedy-minrun	9621316	superstring	geco3	basic	2015966	1.6762496939088167
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	31	greedy-minrun	9621316	mask	geco3	max	127103	0.10568450303471999
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	31	greedy-minrun	9621316	superstring	geco3	max	1648187	1.3704462050721544
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	31	greedy-minrun	9621316	mask	xz	basic	207020	0.17213445645065603
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	31	greedy-minrun	9621316	superstring	xz	basic	2155248	1.7920608781584557
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	31	greedy-minrun	9621316	mask	xz	max	125614	0.10444641876433536
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	31	greedy-minrun	9621316	superstring	xz	max	2158276	1.7945786210535024
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	31	joint-1	9621316	mask	geco3	basic	126596	0.10526293908234591
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	31	joint-1	9621316	superstring	geco3	basic	2010570	1.6717629895951864
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	31	joint-1	9621316	mask	geco3	max	124693	0.10368061915854339
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	31	joint-1	9621316	superstring	geco3	max	1638492	1.3623849377777426
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	31	joint-1	9621316	mask	xz	basic	205672	0.171013611859334
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	31	joint-1	9621316	superstring	xz	basic	2151164	1.7886650849010677
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	31	joint-1	9621316	mask	xz	max	123275	0.10250157047123283
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	31	joint-1	9621316	superstring	xz	max	2152944	1.7901451319133475
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	31	joint-250	9621316	mask	geco3	basic	30966	0.025747829091155514
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	31	joint-250	9621316	superstring	geco3	basic	2047002	1.7020557270959606
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	31	joint-250	9621316	mask	geco3	max	32077	0.026671611243202074
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	31	joint-250	9621316	superstring	geco3	max	1427389	1.186855519556784
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	31	joint-250	9621316	mask	xz	basic	55612	0.046240659801632125
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	31	joint-250	9621316	superstring	xz	basic	2170480	1.8047260894455603
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	31	joint-250	9621316	mask	xz	max	30521	0.02537781733808556
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	31	joint-250	9621316	superstring	xz	max	2163872	1.7992316227842429
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	31	joint-30	9621316	mask	geco3	basic	87284	0.07257551877518627
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	31	joint-30	9621316	superstring	geco3	basic	1983136	1.6489519728901951
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	31	joint-30	9621316	mask	geco3	max	85883	0.07141060536833008
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	31	joint-30	9621316	superstring	geco3	max	1546923	1.2862464968409726
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	31	joint-30	9621316	mask	xz	basic	150940	0.12550466069298627
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	31	joint-30	9621316	superstring	xz	basic	2112012	1.756110702527596
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	31	joint-30	9621316	mask	xz	max	84038	0.06987651169548947
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	31	joint-30	9621316	superstring	xz	max	2113804	1.7576007273849024
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	31	joint-400	9621316	mask	geco3	basic	23877	0.01985341714168831
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	31	joint-400	9621316	superstring	geco3	basic	2094180	1.7412836248180603
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	31	joint-400	9621316	mask	geco3	max	25385	0.0211072996666984
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	31	joint-400	9621316	superstring	geco3	max	1420216	1.1808912626921306
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	31	joint-400	9621316	mask	xz	basic	42568	0.03539474225771194
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	31	joint-400	9621316	superstring	xz	basic	2213884	1.8408159549067924
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	31	joint-400	9621316	mask	xz	max	23092	0.019200699779531198
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	31	joint-400	9621316	superstring	xz	max	2205836	1.8341241468422822
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	31	joint-7	9621316	mask	geco3	basic	115210	0.09579562712626838
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	31	joint-7	9621316	superstring	geco3	basic	2000872	1.663699227839518
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	31	joint-7	9621316	mask	geco3	max	113276	0.09418753110281379
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	31	joint-7	9621316	superstring	geco3	max	1613811	1.3418630050192717
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	31	joint-7	9621316	mask	xz	basic	190976	0.15879407765008446
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	31	joint-7	9621316	superstring	xz	basic	2138644	1.7782548665899758
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	31	joint-7	9621316	mask	xz	max	111433	0.09265510040414429
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	31	joint-7	9621316	superstring	xz	max	2141980	1.781028707507372
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	31	joint-70	9621316	mask	geco3	basic	62143	0.05167110195736217
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	31	joint-70	9621316	superstring	geco3	basic	1985737	1.6511146707997117
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	31	joint-70	9621316	mask	geco3	max	61829	0.05141001501249933
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	31	joint-70	9621316	superstring	geco3	max	1488605	1.2377558329858411
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	31	joint-70	9621316	mask	xz	basic	110840	0.09216202856241287
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	31	joint-70	9621316	superstring	xz	basic	2114692	1.7583390879168712
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	31	joint-70	9621316	mask	xz	max	60766	0.05052614424055919
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	31	joint-70	9621316	superstring	xz	max	2111944	1.7560541614057785
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	31	matchtigs	9621316	mask	geco3	basic	112250	0.09333442535303903
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	31	matchtigs	9621316	superstring	geco3	basic	2144757	1.7833377471439458
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	31	matchtigs	9621316	mask	geco3	max	104156	0.08660436888259361
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	31	matchtigs	9621316	superstring	geco3	max	1693497	1.4081208849184457
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	31	matchtigs	9621316	mask	xz	basic	77512	0.06445022697518718
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	31	matchtigs	9621316	superstring	xz	basic	2228940	1.8533348244668402
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	31	matchtigs	9621316	mask	xz	max	72233	0.060060806650566304
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	31	matchtigs	9621316	superstring	xz	max	2230388	1.8545388177667173
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	63	eulertigs	14629087	mask	geco3	basic	227730	0.1245354546049251
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	63	eulertigs	14629087	superstring	geco3	basic	2772196	1.5159912576909276
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	63	eulertigs	14629087	mask	geco3	max	243662	0.13324796004015835
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	63	eulertigs	14629087	superstring	geco3	max	2088949	1.1423537230997396
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	63	eulertigs	14629087	mask	xz	basic	138164	0.07555577460165491
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	63	eulertigs	14629087	superstring	xz	basic	3028268	1.6560256972974459
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	63	eulertigs	14629087	mask	xz	max	133449	0.0729773498510194
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	63	eulertigs	14629087	superstring	xz	max	3022732	1.652998303995321
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	63	greedy-maxone	14629087	mask	geco3	basic	126561	0.06921060760661277
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	63	greedy-maxone	14629087	superstring	geco3	basic	2220951	1.2145397727144558
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	63	greedy-maxone	14629087	mask	geco3	max	129480	0.07080687947238266
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	63	greedy-maxone	14629087	superstring	geco3	max	1583788	0.8661035374251311
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	63	greedy-maxone	14629087	mask	xz	basic	227248	0.12427187014473288
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	63	greedy-maxone	14629087	superstring	xz	basic	2473208	1.3524879577242244
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	63	greedy-maxone	14629087	mask	xz	max	112011	0.06125385678545763
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	63	greedy-maxone	14629087	superstring	xz	max	2445356	1.3372569320286358
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	63	greedy-minrun	14629087	mask	geco3	basic	126204	0.06901538011223804
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	63	greedy-minrun	14629087	superstring	geco3	basic	2220951	1.2145397727144558
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	63	greedy-minrun	14629087	mask	geco3	max	128962	0.07052360820603501
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	63	greedy-minrun	14629087	superstring	geco3	max	1583788	0.8661035374251311
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	63	greedy-minrun	14629087	mask	xz	basic	226524	0.12387594659871802
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	63	greedy-minrun	14629087	superstring	xz	basic	2473208	1.3524879577242244
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	63	greedy-minrun	14629087	mask	xz	max	111371	0.06090386912047211
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	63	greedy-minrun	14629087	superstring	xz	max	2445356	1.3372569320286358
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	63	joint-1	14629087	mask	geco3	basic	124853	0.06827657802568267
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	63	joint-1	14629087	superstring	geco3	basic	2216308	1.2120007215761313
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	63	joint-1	14629087	mask	geco3	max	127887	0.06993573830000464
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	63	joint-1	14629087	superstring	geco3	max	1579884	0.8639686126687195
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	63	joint-1	14629087	mask	xz	basic	225824	0.12349314759014011
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	63	joint-1	14629087	superstring	xz	basic	2483656	1.358201506355113
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	63	joint-1	14629087	mask	xz	max	110727	0.060551694032580435
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	63	joint-1	14629087	superstring	xz	max	2456768	1.343497649579909
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	63	joint-250	14629087	mask	geco3	basic	49586	0.027116388056206104
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	63	joint-250	14629087	superstring	geco3	basic	2240687	1.2253325173334466
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	63	joint-250	14629087	mask	geco3	max	53067	0.0290199928402914
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	63	joint-250	14629087	superstring	geco3	max	1475335	0.8067953933147024
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	63	joint-250	14629087	mask	xz	basic	94212	0.051520371708774444
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	63	joint-250	14629087	superstring	xz	basic	2433300	1.330664039389471
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	63	joint-250	14629087	mask	xz	max	46112	0.02521661126220659
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	63	joint-250	14629087	superstring	xz	max	2392752	1.3084901333897323
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	63	joint-30	14629087	mask	geco3	basic	102170	0.055872249580578744
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	63	joint-30	14629087	superstring	geco3	basic	2197788	1.2018729535206127
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	63	joint-30	14629087	mask	geco3	max	105562	0.057727184205001995
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	63	joint-30	14629087	superstring	geco3	max	1549407	0.8473020906909638
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	63	joint-30	14629087	mask	xz	basic	188716	0.10320042528969853
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	63	joint-30	14629087	superstring	xz	basic	2450804	1.340236202026825
S._Pneumoniae_pangenome	S. Pneumoniae pangenome	63	joint-30	14629087	mask	xz	max	91562	0.050071204033443784
